code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2013J,594229,M,West Midlands Region,HE Qualification,20-Oct,0-35,0,60,N,Pass
DDD,2013J,594233,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,Distinction
DDD,2013J,594246,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
DDD,2013J,594250,M,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Withdrawn
DDD,2013J,594253,F,South Region,Lower Than A Level,80-90%,0-35,0,165,N,Withdrawn
DDD,2013J,594258,F,North Western Region,A Level or Equivalent,50-60%,0-35,2,60,N,Withdrawn
DDD,2013J,594280,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
DDD,2013J,594282,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
DDD,2013J,594291,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction
DDD,2013J,594319,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
DDD,2013J,594326,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
DDD,2013J,594329,M,South Region,HE Qualification,50-60%,35-55,0,60,N,Pass
DDD,2013J,594341,M,North Western Region,Lower Than A Level,20-Oct,0-35,1,60,N,Pass
DDD,2013J,594342,M,Wales,HE Qualification,50-60%,0-35,0,120,N,Pass
DDD,2013J,594359,F,Scotland,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
DDD,2013J,594360,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
DDD,2013J,594371,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
DDD,2013J,594374,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
DDD,2013J,594376,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
DDD,2013J,594395,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,Fail
DDD,2013J,594399,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
DDD,2013J,594404,M,Scotland,Lower Than A Level,20-Oct,0-35,1,60,N,Withdrawn
DDD,2013J,594406,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn
DDD,2013J,594407,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
DDD,2013J,594414,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass
DDD,2013J,594417,M,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Withdrawn
DDD,2013J,594419,F,South West Region,Lower Than A Level,90-100%,0-35,1,120,N,Fail
DDD,2013J,594431,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,N,Pass
DDD,2013J,594450,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass
DDD,2013J,594452,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail
DDD,2013J,594454,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Fail
DDD,2013J,594456,F,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
DDD,2013J,594458,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,210,N,Withdrawn
DDD,2013J,594468,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
DDD,2013J,594470,F,London Region,Lower Than A Level,20-Oct,0-35,0,180,N,Withdrawn
DDD,2013J,594497,M,South East Region,A Level or Equivalent,60-70%,0-35,0,150,N,Pass
DDD,2013J,594505,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
DDD,2013J,594506,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,Pass
DDD,2013J,594507,M,East Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
DDD,2013J,594510,M,South Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail
DDD,2013J,594517,F,Scotland,HE Qualification,20-30%,0-35,0,120,N,Withdrawn
DDD,2013J,594529,M,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
DDD,2013J,594546,M,South West Region,A Level or Equivalent,30-40%,35-55,1,80,N,Distinction
DDD,2013J,594547,M,Scotland,HE Qualification,30-40%,0-35,1,60,N,Fail
DDD,2013J,594554,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn
DDD,2013J,594558,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
DDD,2013J,594576,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
DDD,2013J,594578,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
DDD,2013J,594596,F,South East Region,Lower Than A Level,90-100%,0-35,0,120,Y,Withdrawn
DDD,2013J,594599,M,Scotland,Lower Than A Level,20-Oct,0-35,0,150,Y,Withdrawn
DDD,2013J,594602,M,Wales,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
DDD,2013J,594603,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
DDD,2013J,594607,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Fail
DDD,2013J,594615,F,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
DDD,2013J,594625,M,South East Region,Lower Than A Level,30-40%,0-35,1,210,Y,Withdrawn
DDD,2013J,594627,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
DDD,2013J,594629,F,Ireland,Lower Than A Level,20-Oct,0-35,1,60,N,Fail
DDD,2013J,594636,M,East Anglian Region,No Formal quals,60-70%,0-35,0,120,N,Withdrawn
DDD,2013J,594643,M,Wales,Lower Than A Level,20-Oct,35-55,0,60,Y,Pass
DDD,2013J,594677,M,Wales,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn
DDD,2013J,594684,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2013J,594693,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Pass
DDD,2013J,594697,F,North Western Region,Lower Than A Level,20-Oct,0-35,0,60,Y,Withdrawn
DDD,2013J,594723,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn
DDD,2013J,594727,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
DDD,2013J,594737,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
DDD,2013J,594745,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
DDD,2013J,594755,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
DDD,2013J,594762,M,Scotland,A Level or Equivalent,60-70%,0-35,1,120,Y,Withdrawn
DDD,2013J,594771,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn
DDD,2013J,594774,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
DDD,2013J,594776,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn
DDD,2013J,594800,M,North Region,Lower Than A Level,30-40%,0-35,1,60,Y,Withdrawn
DDD,2013J,594812,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,60,Y,Withdrawn
DDD,2013J,594814,M,Wales,HE Qualification,60-70%,0-35,1,60,N,Withdrawn
DDD,2013J,594815,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
DDD,2013J,594816,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail
DDD,2013J,594823,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,Y,Fail
DDD,2013J,594834,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
DDD,2013J,594845,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
DDD,2013J,594851,M,North Western Region,Lower Than A Level,70-80%,35-55,1,60,N,Fail
DDD,2013J,594855,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2013J,594864,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
DDD,2013J,594869,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,90,Y,Pass
DDD,2013J,594872,M,Wales,Lower Than A Level,20-Oct,35-55,0,240,Y,Withdrawn
DDD,2013J,594880,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
DDD,2013J,594881,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
DDD,2013J,594894,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
DDD,2013J,594901,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,Fail
DDD,2013J,594908,M,Wales,Lower Than A Level,0-10%,0-35,0,120,N,Fail
DDD,2013J,594909,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
DDD,2013J,594910,M,North Western Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
DDD,2013J,594925,F,Scotland,Lower Than A Level,30-40%,0-35,0,90,Y,Withdrawn
DDD,2013J,594928,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,Distinction
DDD,2013J,594933,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,Y,Withdrawn
DDD,2013J,594943,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,Y,Withdrawn
DDD,2013J,594950,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail
DDD,2013J,594956,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,120,N,Withdrawn
DDD,2013J,594963,F,South Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn
DDD,2013J,594976,M,London Region,HE Qualification,20-30%,0-35,0,90,N,Pass
DDD,2013J,594996,F,South Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn
DDD,2013J,595008,F,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn
DDD,2013J,595010,M,North Region,A Level or Equivalent,40-50%,0-35,1,120,N,Withdrawn
DDD,2013J,595018,M,London Region,Lower Than A Level,0-10%,35-55,0,150,N,Withdrawn
DDD,2013J,595023,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction
DDD,2013J,595041,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,Pass
DDD,2013J,595047,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
DDD,2013J,595077,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
DDD,2013J,595079,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,1,60,N,Pass
DDD,2013J,595094,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,Fail
DDD,2013J,595095,F,Ireland,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
DDD,2013J,595100,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn
DDD,2013J,595102,F,London Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
DDD,2013J,595103,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail
DDD,2013J,595106,F,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass
DDD,2013J,595119,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
DDD,2013J,595130,M,Wales,Lower Than A Level,50-60%,35-55,1,60,N,Fail
DDD,2013J,595137,M,East Anglian Region,HE Qualification,20-30%,35-55,1,90,N,Fail
DDD,2013J,595138,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,Fail
DDD,2013J,595150,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
DDD,2013J,595164,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,240,N,Withdrawn
DDD,2013J,595182,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,Y,Withdrawn
DDD,2013J,595185,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
DDD,2013J,595186,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
DDD,2013J,595189,F,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction
DDD,2013J,595193,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
DDD,2013J,595215,F,North Western Region,A Level or Equivalent,60-70%,0-35,2,120,N,Fail
DDD,2013J,595230,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
DDD,2013J,595232,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
DDD,2013J,595234,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
DDD,2013J,595235,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
DDD,2013J,595241,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
DDD,2013J,595244,M,West Midlands Region,Lower Than A Level,,0-35,1,90,N,Fail
DDD,2013J,595246,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
DDD,2013J,595256,F,East Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,N,Withdrawn
DDD,2013J,595262,M,Wales,Lower Than A Level,90-100%,0-35,1,60,N,Fail
DDD,2013J,595287,F,Scotland,HE Qualification,20-30%,35-55,0,180,N,Withdrawn
DDD,2013J,595295,M,London Region,HE Qualification,40-50%,0-35,1,120,N,Withdrawn
DDD,2013J,595298,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass
DDD,2013J,595305,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
DDD,2013J,595310,M,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,Pass
DDD,2013J,595319,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
DDD,2013J,595324,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass
DDD,2013J,595330,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
DDD,2013J,595335,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Withdrawn
DDD,2013J,595342,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,Pass
DDD,2013J,595343,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,Pass
DDD,2013J,595345,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
DDD,2013J,595354,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
DDD,2013J,595356,F,Scotland,HE Qualification,30-40%,0-35,1,120,N,Pass
DDD,2013J,595359,F,North Western Region,A Level or Equivalent,20-Oct,0-35,0,90,N,Pass
DDD,2013J,595362,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
DDD,2013J,595365,M,East Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,Y,Withdrawn
DDD,2013J,595373,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Withdrawn
DDD,2013J,595381,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail
DDD,2013J,595386,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
DDD,2013J,595388,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,Y,Withdrawn
DDD,2013J,595396,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail
DDD,2013J,595401,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail
DDD,2013J,595420,F,Wales,A Level or Equivalent,20-Oct,0-35,0,60,N,Withdrawn
DDD,2013J,595421,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,75,N,Fail
DDD,2013J,595428,M,North Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn
DDD,2013J,595434,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
DDD,2013J,595436,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
DDD,2013J,595440,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
DDD,2013J,595453,F,South West Region,Lower Than A Level,90-100%,0-35,1,60,N,Fail
DDD,2013J,595474,F,Ireland,A Level or Equivalent,30-40%,0-35,1,90,N,Pass
DDD,2013J,595477,F,South East Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn
DDD,2013J,595481,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
DDD,2013J,595483,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail
DDD,2013J,595492,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
DDD,2013J,595495,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Pass
DDD,2013J,595496,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,150,N,Withdrawn
DDD,2013J,595499,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
DDD,2013J,595501,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail
DDD,2013J,595509,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,Fail
DDD,2013J,595514,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
DDD,2013J,595515,M,Scotland,A Level or Equivalent,70-80%,0-35,0,75,N,Distinction
DDD,2013J,595535,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
DDD,2013J,595553,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
DDD,2013J,595570,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
DDD,2013J,595572,M,South East Region,A Level or Equivalent,80-90%,0-35,1,60,N,Fail
DDD,2013J,595593,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
DDD,2013J,595594,F,South West Region,HE Qualification,20-Oct,0-35,0,60,N,Withdrawn
DDD,2013J,595601,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
DDD,2013J,595649,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
DDD,2013J,595655,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
DDD,2013J,595659,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,Pass
DDD,2013J,595672,F,West Midlands Region,Lower Than A Level,70-80%,0-35,1,120,N,Fail
DDD,2013J,595673,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,Pass
DDD,2013J,595676,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass
DDD,2013J,595678,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
DDD,2013J,595685,F,London Region,HE Qualification,20-30%,35-55,0,120,N,Withdrawn
DDD,2013J,595686,F,North Region,Lower Than A Level,,0-35,0,60,N,Pass
DDD,2013J,595687,F,London Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
DDD,2013J,595711,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,150,N,Withdrawn
DDD,2013J,595720,M,South West Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass
DDD,2013J,595721,F,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,Fail
DDD,2013J,595723,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
DDD,2013J,595735,M,Ireland,A Level or Equivalent,20-Oct,0-35,1,120,N,Withdrawn
DDD,2013J,595741,F,London Region,A Level or Equivalent,20-30%,35-55,0,120,Y,Withdrawn
DDD,2013J,595746,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
DDD,2013J,595752,F,North Region,A Level or Equivalent,60-70%,35-55,0,90,N,Withdrawn
DDD,2013J,595769,F,Scotland,HE Qualification,0-10%,35-55,1,60,Y,Withdrawn
DDD,2013J,595773,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
DDD,2013J,595781,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
DDD,2013J,595787,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
DDD,2013J,595791,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
DDD,2013J,595797,M,East Midlands Region,Lower Than A Level,90-100%,0-35,1,60,N,Withdrawn
DDD,2013J,595808,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
DDD,2013J,595816,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Distinction
DDD,2013J,595818,F,East Anglian Region,No Formal quals,20-Oct,0-35,1,60,N,Withdrawn
DDD,2013J,595840,M,North Region,Post Graduate Qualification,,0-35,0,150,N,Withdrawn
DDD,2013J,595842,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
DDD,2013J,595847,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
DDD,2013J,595850,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
DDD,2013J,595854,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
DDD,2013J,595868,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass
DDD,2013J,595874,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
DDD,2013J,595876,M,South East Region,Lower Than A Level,20-Oct,35-55,0,60,N,Fail
DDD,2013J,595877,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,210,N,Fail
DDD,2013J,595883,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
DDD,2013J,595892,F,North Region,A Level or Equivalent,,0-35,0,120,N,Pass
DDD,2013J,595894,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
DDD,2013J,595895,F,East Anglian Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Fail
DDD,2013J,595908,M,North Western Region,Lower Than A Level,60-70%,0-35,0,100,N,Withdrawn
DDD,2013J,595915,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Fail
DDD,2013J,595925,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
DDD,2013J,595927,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,60,N,Withdrawn
DDD,2013J,595935,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
DDD,2013J,595938,M,South Region,A Level or Equivalent,50-60%,0-35,1,180,N,Withdrawn
DDD,2013J,595940,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
DDD,2013J,595941,M,Yorkshire Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
DDD,2013J,595943,F,West Midlands Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn
DDD,2013J,595959,F,London Region,HE Qualification,90-100%,35-55,0,60,N,Pass
DDD,2013J,595963,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail
DDD,2013J,595977,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,Pass
DDD,2013J,595978,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
DDD,2013J,595986,M,London Region,A Level or Equivalent,40-50%,35-55,2,60,N,Pass
DDD,2013J,595988,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
DDD,2013J,595990,M,Scotland,HE Qualification,20-30%,0-35,0,180,N,Withdrawn
DDD,2013J,595992,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
DDD,2013J,596002,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,90,Y,Fail
DDD,2013J,596016,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass
DDD,2013J,596017,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
DDD,2013J,596027,M,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass
DDD,2013J,596029,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
DDD,2013J,596035,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
DDD,2013J,596041,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
DDD,2013J,596049,F,Ireland,A Level or Equivalent,20-Oct,0-35,1,90,N,Withdrawn
DDD,2013J,596052,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
DDD,2013J,596071,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
DDD,2013J,596072,M,Ireland,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn
DDD,2013J,596075,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Fail
DDD,2013J,596089,F,South Region,Lower Than A Level,70-80%,35-55,1,90,N,Withdrawn
