code_module,code_presentation,id_student,date_registration_int,date_registration,date_registration_key,date_unregistration_int,date_unregistration,date_unregistration_key
DDD,2013J,593924,-93,4/13/2014,1342014,146,12/8/2014,8122014
DDD,2013J,593930,-38,6/7/2014,762014,-8,7/7/2014,772014
DDD,2013J,593941,-74,5/2/2014,252014,47,8/31/2014,3182014
DDD,2013J,593953,-58,5/18/2014,1852014,222,2/22/2015,2222015
DDD,2013J,593954,-70,5/6/2014,652014,,,
DDD,2013J,593965,-102,4/4/2014,442014,94,10/17/2014,17102014
DDD,2013J,593970,-60,5/16/2014,1652014,,,
DDD,2013J,593972,-74,5/2/2014,252014,82,10/5/2014,5102014
DDD,2013J,593973,-56,5/20/2014,2052014,,,
DDD,2013J,593976,-70,5/6/2014,652014,,,
DDD,2013J,593987,-169,1/27/2014,2712014,,,
DDD,2013J,593995,-29,6/16/2014,1662014,,,
DDD,2013J,594011,-85,4/21/2014,2142014,,,
DDD,2013J,594015,-45,5/31/2014,3152014,-24,6/21/2014,2162014
DDD,2013J,594033,-108,3/29/2014,2932014,,,
DDD,2013J,594038,-157,2/8/2014,822014,,,
DDD,2013J,594043,-103,4/3/2014,342014,,,
DDD,2013J,594044,-59,5/17/2014,1752014,,,
DDD,2013J,594048,-95,4/11/2014,1142014,,,
DDD,2013J,594052,-123,3/14/2014,1432014,,,
DDD,2013J,594056,-127,3/10/2014,1032014,,,
DDD,2013J,594057,-58,5/18/2014,1852014,137,11/29/2014,29112014
DDD,2013J,594061,-29,6/16/2014,1662014,-10,7/5/2014,572014
DDD,2013J,594065,-22,6/23/2014,2362014,-7,7/8/2014,872014
DDD,2013J,594071,-110,3/27/2014,2732014,,,
DDD,2013J,594076,-176,1/20/2014,2012014,,,
DDD,2013J,594078,-165,1/31/2014,3112014,,,
DDD,2013J,594079,-160,2/5/2014,522014,,,
DDD,2013J,594081,-59,5/17/2014,1752014,,,
DDD,2013J,594083,-102,4/4/2014,442014,,,
DDD,2013J,594086,-107,3/30/2014,3032014,,,
DDD,2013J,594111,-32,6/13/2014,1362014,,,
DDD,2013J,594119,-38,6/7/2014,762014,97,10/20/2014,20102014
DDD,2013J,594122,-45,5/31/2014,3152014,,,
DDD,2013J,594131,-179,1/17/2014,1712014,123,11/15/2014,15112014
DDD,2013J,594136,-117,3/20/2014,2032014,38,8/22/2014,2282014
DDD,2013J,594139,-36,6/9/2014,962014,,,
DDD,2013J,594157,-141,2/24/2014,2422014,,,
DDD,2013J,594161,-113,3/24/2014,2432014,,,
DDD,2013J,594162,-128,3/9/2014,932014,-29,6/16/2014,1662014
DDD,2013J,594164,-151,2/14/2014,1422014,122,11/14/2014,14112014
DDD,2013J,594167,-29,6/16/2014,1662014,,,
DDD,2013J,594184,-37,6/8/2014,862014,,,
DDD,2013J,594185,-173,1/23/2014,2312014,54,9/7/2014,792014
DDD,2013J,594188,-137,2/28/2014,2822014,,,
DDD,2013J,594193,-152,2/13/2014,1322014,,,
DDD,2013J,594196,-171,1/25/2014,2512014,,,
DDD,2013J,594199,-68,5/8/2014,852014,,,
DDD,2013J,594201,-60,5/16/2014,1652014,,,
DDD,2013J,594205,-106,3/31/2014,3132014,,,
DDD,2013J,594208,-157,2/8/2014,822014,-61,5/15/2014,1552014
DDD,2013J,594214,-43,6/2/2014,262014,,,
DDD,2013J,594221,-201,12/26/2013,26122013,0,7/15/2014,1572014
DDD,2013J,594229,-73,5/3/2014,352014,,,
DDD,2013J,594233,-145,2/20/2014,2022014,,,
DDD,2013J,594246,-145,2/20/2014,2022014,,,
DDD,2013J,594250,-143,2/22/2014,2222014,184,1/15/2015,1512015
DDD,2013J,594253,-64,5/12/2014,1252014,,,
DDD,2013J,594258,-58,5/18/2014,1852014,62,9/15/2014,1592014
DDD,2013J,594280,-29,6/16/2014,1662014,121,11/13/2014,13112014
DDD,2013J,594282,-160,2/5/2014,522014,,,
DDD,2013J,594291,-99,4/7/2014,742014,,,
DDD,2013J,594319,-38,6/7/2014,762014,0,7/15/2014,1572014
DDD,2013J,594326,-203,12/24/2013,24122013,,,
DDD,2013J,594329,-45,5/31/2014,3152014,,,
DDD,2013J,594341,-32,6/13/2014,1362014,,,
DDD,2013J,594342,-181,1/15/2014,1512014,111,11/3/2014,3112014
DDD,2013J,594359,-56,5/20/2014,2052014,209,2/9/2015,922015
DDD,2013J,594360,-36,6/9/2014,962014,60,9/13/2014,1392014
DDD,2013J,594371,-137,2/28/2014,2822014,147,12/9/2014,9122014
DDD,2013J,594374,-67,5/9/2014,952014,,,
DDD,2013J,594376,-131,3/6/2014,632014,72,9/25/2014,2592014
DDD,2013J,594395,-205,12/22/2013,22122013,-100,4/6/2014,642014
DDD,2013J,594399,-122,3/15/2014,1532014,100,10/23/2014,23102014
DDD,2013J,594404,-145,2/20/2014,2022014,,,
DDD,2013J,594406,-31,6/14/2014,1462014,-7,7/8/2014,872014
DDD,2013J,594407,-89,4/17/2014,1742014,,,
DDD,2013J,594414,-136,3/1/2014,132014,67,9/20/2014,2092014
DDD,2013J,594417,-70,5/6/2014,652014,,,
DDD,2013J,594419,-171,1/25/2014,2512014,,,
DDD,2013J,594431,-32,6/13/2014,1362014,0,7/15/2014,1572014
DDD,2013J,594450,-93,4/13/2014,1342014,24,8/8/2014,882014
DDD,2013J,594452,-202,12/25/2013,25122013,94,10/17/2014,17102014
DDD,2013J,594454,-92,4/14/2014,1442014,,,
DDD,2013J,594456,-203,12/24/2013,24122013,,,
DDD,2013J,594458,-43,6/2/2014,262014,40,8/24/2014,2482014
DDD,2013J,594468,-38,6/7/2014,762014,59,9/12/2014,1292014
DDD,2013J,594470,-43,6/2/2014,262014,94,10/17/2014,17102014
DDD,2013J,594497,-103,4/3/2014,342014,,,
DDD,2013J,594505,-107,3/30/2014,3032014,229,3/1/2015,132015
DDD,2013J,594506,-53,5/23/2014,2352014,149,12/11/2014,11122014
DDD,2013J,594507,-127,3/10/2014,1032014,-85,4/21/2014,2142014
DDD,2013J,594510,-165,1/31/2014,3112014,3,7/18/2014,1872014
DDD,2013J,594517,-27,6/18/2014,1862014,87,10/10/2014,10102014
DDD,2013J,594529,-50,5/26/2014,2652014,,,
DDD,2013J,594546,-66,5/10/2014,1052014,,,
DDD,2013J,594547,-67,5/9/2014,952014,-42,6/3/2014,362014
DDD,2013J,594554,-23,6/22/2014,2262014,,,
DDD,2013J,594558,-23,6/22/2014,2262014,,,
DDD,2013J,594576,-122,3/15/2014,1532014,,,
DDD,2013J,594578,-178,1/18/2014,1812014,,,
DDD,2013J,594596,-82,4/24/2014,2442014,,,
DDD,2013J,594599,-59,5/17/2014,1752014,68,9/21/2014,2192014
DDD,2013J,594602,-203,12/24/2013,24122013,,,
DDD,2013J,594603,-95,4/11/2014,1142014,3,7/18/2014,1872014
DDD,2013J,594607,-190,1/6/2014,612014,0,7/15/2014,1572014
DDD,2013J,594615,-32,6/13/2014,1362014,,,
DDD,2013J,594625,-49,5/27/2014,2752014,,,
DDD,2013J,594627,-67,5/9/2014,952014,,,
DDD,2013J,594629,-44,6/1/2014,162014,46,8/30/2014,3082014
DDD,2013J,594636,-56,5/20/2014,2052014,118,11/10/2014,10112014
DDD,2013J,594643,-183,1/13/2014,1312014,,,
DDD,2013J,594677,-53,5/23/2014,2352014,165,12/27/2014,27122014
DDD,2013J,594684,-157,2/8/2014,822014,111,11/3/2014,3112014
DDD,2013J,594693,-97,4/9/2014,942014,,,
DDD,2013J,594697,-49,5/27/2014,2752014,213,2/13/2015,1322015
DDD,2013J,594723,-103,4/3/2014,342014,90,10/13/2014,13102014
DDD,2013J,594727,-43,6/2/2014,262014,,,
DDD,2013J,594737,-90,4/16/2014,1642014,59,9/12/2014,1292014
DDD,2013J,594745,-45,5/31/2014,3152014,19,8/3/2014,382014
DDD,2013J,594755,-82,4/24/2014,2442014,104,10/27/2014,27102014
DDD,2013J,594762,-82,4/24/2014,2442014,169,12/31/2014,31122014
DDD,2013J,594771,-38,6/7/2014,762014,,,
DDD,2013J,594774,-145,2/20/2014,2022014,,,
DDD,2013J,594776,-18,6/27/2014,2762014,,,
DDD,2013J,594800,-129,3/8/2014,832014,,,
DDD,2013J,594812,-152,2/13/2014,1322014,,,
DDD,2013J,594814,-45,5/31/2014,3152014,,,
DDD,2013J,594815,-18,6/27/2014,2762014,117,11/9/2014,9112014
DDD,2013J,594816,-130,3/7/2014,732014,-8,7/7/2014,772014
DDD,2013J,594823,-56,5/20/2014,2052014,,,
DDD,2013J,594834,-79,4/27/2014,2742014,,,
DDD,2013J,594845,-32,6/13/2014,1362014,,,
DDD,2013J,594851,-15,6/30/2014,3062014,100,10/23/2014,23102014
DDD,2013J,594855,-116,3/21/2014,2132014,,,
DDD,2013J,594864,-183,1/13/2014,1312014,,,
DDD,2013J,594869,-56,5/20/2014,2052014,,,
DDD,2013J,594872,-137,2/28/2014,2822014,86,10/9/2014,9102014
DDD,2013J,594880,-24,6/21/2014,2162014,65,9/18/2014,1892014
DDD,2013J,594881,-150,2/15/2014,1522014,72,9/25/2014,2592014
DDD,2013J,594894,-192,1/4/2014,412014,,,
DDD,2013J,594901,-202,12/25/2013,25122013,44,8/28/2014,2882014
DDD,2013J,594908,-156,2/9/2014,922014,,,
DDD,2013J,594909,-36,6/9/2014,962014,0,7/15/2014,1572014
DDD,2013J,594910,-67,5/9/2014,952014,,,
DDD,2013J,594925,-68,5/8/2014,852014,,,
DDD,2013J,594928,-29,6/16/2014,1662014,,,
DDD,2013J,594933,-25,6/20/2014,2062014,,,
DDD,2013J,594943,-152,2/13/2014,1322014,,,
DDD,2013J,594950,-142,2/23/2014,2322014,,,
DDD,2013J,594956,-101,4/5/2014,542014,,,
DDD,2013J,594963,-202,12/25/2013,25122013,,,
DDD,2013J,594976,-45,5/31/2014,3152014,-7,7/8/2014,872014
DDD,2013J,594996,-192,1/4/2014,412014,,,
DDD,2013J,595008,-44,6/1/2014,162014,51,9/4/2014,492014
DDD,2013J,595010,-110,3/27/2014,2732014,142,12/4/2014,4122014
DDD,2013J,595018,-73,5/3/2014,352014,,,
DDD,2013J,595023,-88,4/18/2014,1842014,,,
DDD,2013J,595041,-141,2/24/2014,2422014,,,
DDD,2013J,595047,-183,1/13/2014,1312014,,,
DDD,2013J,595077,-124,3/13/2014,1332014,,,
DDD,2013J,595079,-49,5/27/2014,2752014,-7,7/8/2014,872014
DDD,2013J,595094,-53,5/23/2014,2352014,61,9/14/2014,1492014
DDD,2013J,595095,-95,4/11/2014,1142014,,,
DDD,2013J,595100,-60,5/16/2014,1652014,,,
DDD,2013J,595102,-202,12/25/2013,25122013,,,
DDD,2013J,595103,-59,5/17/2014,1752014,,,
DDD,2013J,595106,-169,1/27/2014,2712014,,,
DDD,2013J,595119,-150,2/15/2014,1522014,,,
DDD,2013J,595130,-192,1/4/2014,412014,,,
DDD,2013J,595137,-59,5/17/2014,1752014,-7,7/8/2014,872014
DDD,2013J,595138,-115,3/22/2014,2232014,-17,6/28/2014,2862014
DDD,2013J,595150,-39,6/6/2014,662014,,,
DDD,2013J,595164,-70,5/6/2014,652014,,,
DDD,2013J,595182,-49,5/27/2014,2752014,158,12/20/2014,20122014
DDD,2013J,595185,-150,2/15/2014,1522014,,,
DDD,2013J,595186,-87,4/19/2014,1942014,,,
DDD,2013J,595189,-169,1/27/2014,2712014,130,11/22/2014,22112014
DDD,2013J,595193,-136,3/1/2014,132014,,,
DDD,2013J,595215,-82,4/24/2014,2442014,212,2/12/2015,1222015
DDD,2013J,595230,-135,3/2/2014,232014,,,
DDD,2013J,595232,-87,4/19/2014,1942014,,,
DDD,2013J,595234,-145,2/20/2014,2022014,,,
DDD,2013J,595235,-152,2/13/2014,1322014,,,
DDD,2013J,595241,-137,2/28/2014,2822014,,,
DDD,2013J,595244,-79,4/27/2014,2742014,0,7/15/2014,1572014
DDD,2013J,595246,-53,5/23/2014,2352014,0,7/15/2014,1572014
DDD,2013J,595256,-58,5/18/2014,1852014,,,
DDD,2013J,595262,-70,5/6/2014,652014,0,7/15/2014,1572014
DDD,2013J,595287,-37,6/8/2014,862014,,,
DDD,2013J,595295,-70,5/6/2014,652014,82,10/5/2014,5102014
DDD,2013J,595298,-37,6/8/2014,862014,,,
DDD,2013J,595305,-29,6/16/2014,1662014,,,
DDD,2013J,595310,-80,4/26/2014,2642014,,,
DDD,2013J,595319,-38,6/7/2014,762014,,,
DDD,2013J,595324,-39,6/6/2014,662014,,,
DDD,2013J,595330,-148,2/17/2014,1722014,,,
DDD,2013J,595335,-64,5/12/2014,1252014,-7,7/8/2014,872014
DDD,2013J,595342,-29,6/16/2014,1662014,120,11/12/2014,12112014
DDD,2013J,595343,-32,6/13/2014,1362014,,,
DDD,2013J,595345,-165,1/31/2014,3112014,,,
DDD,2013J,595354,-42,6/3/2014,362014,165,12/27/2014,27122014
DDD,2013J,595356,-60,5/16/2014,1652014,,,
DDD,2013J,595359,-73,5/3/2014,352014,163,12/25/2014,25122014
DDD,2013J,595362,-39,6/6/2014,662014,-7,7/8/2014,872014
DDD,2013J,595365,-102,4/4/2014,442014,,,
DDD,2013J,595373,-73,5/3/2014,352014,,,
DDD,2013J,595381,-58,5/18/2014,1852014,,,
DDD,2013J,595386,-29,6/16/2014,1662014,,,
DDD,2013J,595388,-128,3/9/2014,932014,,,
DDD,2013J,595396,-42,6/3/2014,362014,58,9/11/2014,1192014
DDD,2013J,595401,-39,6/6/2014,662014,,,
DDD,2013J,595420,-156,2/9/2014,922014,112,11/4/2014,4112014
DDD,2013J,595421,-149,2/16/2014,1622014,6,7/21/2014,2172014
DDD,2013J,595428,-29,6/16/2014,1662014,,,
DDD,2013J,595434,-173,1/23/2014,2312014,,,
DDD,2013J,595436,-56,5/20/2014,2052014,,,
DDD,2013J,595440,-36,6/9/2014,962014,115,11/7/2014,7112014
DDD,2013J,595453,-82,4/24/2014,2442014,89,10/12/2014,12102014
DDD,2013J,595474,-39,6/6/2014,662014,-7,7/8/2014,872014
DDD,2013J,595477,-45,5/31/2014,3152014,53,9/6/2014,692014
DDD,2013J,595481,-53,5/23/2014,2352014,166,12/28/2014,28122014
DDD,2013J,595483,-65,5/11/2014,1152014,,,
DDD,2013J,595492,-59,5/17/2014,1752014,,,
DDD,2013J,595495,-201,12/26/2013,26122013,-130,3/7/2014,732014
DDD,2013J,595496,-67,5/9/2014,952014,,,
DDD,2013J,595499,-72,5/4/2014,452014,170,1/1/2015,112015
DDD,2013J,595501,-60,5/16/2014,1652014,,,
DDD,2013J,595509,-36,6/9/2014,962014,,,
DDD,2013J,595514,-145,2/20/2014,2022014,46,8/30/2014,3082014
DDD,2013J,595515,-134,3/3/2014,332014,105,10/28/2014,28102014
DDD,2013J,595535,-121,3/16/2014,1632014,,,
DDD,2013J,595553,-99,4/7/2014,742014,,,
DDD,2013J,595570,-92,4/14/2014,1442014,15,7/30/2014,3072014
DDD,2013J,595572,-157,2/8/2014,822014,,,
DDD,2013J,595593,-192,1/4/2014,412014,,,
DDD,2013J,595594,-114,3/23/2014,2332014,,,
DDD,2013J,595601,-134,3/3/2014,332014,,,
DDD,2013J,595649,-25,6/20/2014,2062014,,,
DDD,2013J,595655,-53,5/23/2014,2352014,,,
DDD,2013J,595659,-44,6/1/2014,162014,,,
DDD,2013J,595672,-59,5/17/2014,1752014,,,
DDD,2013J,595673,-205,12/22/2013,22122013,,,
DDD,2013J,595676,-32,6/13/2014,1362014,121,11/13/2014,13112014
DDD,2013J,595678,-152,2/13/2014,1322014,,,
DDD,2013J,595685,-169,1/27/2014,2712014,,,
DDD,2013J,595686,-192,1/4/2014,412014,-166,1/30/2014,3012014
DDD,2013J,595687,-53,5/23/2014,2352014,,,
DDD,2013J,595711,-127,3/10/2014,1032014,17,8/1/2014,182014
DDD,2013J,595720,-74,5/2/2014,252014,36,8/20/2014,2082014
DDD,2013J,595721,-169,1/27/2014,2712014,,,
DDD,2013J,595723,-74,5/2/2014,252014,40,8/24/2014,2482014
DDD,2013J,595735,-50,5/26/2014,2652014,,,
DDD,2013J,595741,-60,5/16/2014,1652014,,,
DDD,2013J,595746,-85,4/21/2014,2142014,,,
DDD,2013J,595752,-37,6/8/2014,862014,,,
DDD,2013J,595769,-23,6/22/2014,2262014,,,
DDD,2013J,595773,-22,6/23/2014,2362014,101,10/24/2014,24102014
DDD,2013J,595781,-12,7/3/2014,372014,107,10/30/2014,30102014
DDD,2013J,595787,-45,5/31/2014,3152014,,,
DDD,2013J,595791,-152,2/13/2014,1322014,,,
DDD,2013J,595797,-94,4/12/2014,1242014,,,
DDD,2013J,595808,-58,5/18/2014,1852014,,,
DDD,2013J,595816,-143,2/22/2014,2222014,,,
DDD,2013J,595818,-106,3/31/2014,3132014,128,11/20/2014,20112014
DDD,2013J,595840,-51,5/25/2014,2552014,,,
DDD,2013J,595842,-25,6/20/2014,2062014,,,
DDD,2013J,595847,-36,6/9/2014,962014,151,12/13/2014,13122014
DDD,2013J,595850,-37,6/8/2014,862014,,,
DDD,2013J,595854,-42,6/3/2014,362014,,,
DDD,2013J,595868,-107,3/30/2014,3032014,167,12/29/2014,29122014
DDD,2013J,595874,-73,5/3/2014,352014,,,
DDD,2013J,595876,-148,2/17/2014,1722014,-53,5/23/2014,2352014
DDD,2013J,595877,-190,1/6/2014,612014,28,8/12/2014,1282014
DDD,2013J,595883,-192,1/4/2014,412014,,,
DDD,2013J,595892,-37,6/8/2014,862014,,,
DDD,2013J,595894,-36,6/9/2014,962014,,,
DDD,2013J,595895,-37,6/8/2014,862014,,,
DDD,2013J,595908,-45,5/31/2014,3152014,,,
DDD,2013J,595915,-55,5/21/2014,2152014,,,
DDD,2013J,595925,-192,1/4/2014,412014,40,8/24/2014,2482014
DDD,2013J,595927,-202,12/25/2013,25122013,,,
DDD,2013J,595935,-156,2/9/2014,922014,,,
DDD,2013J,595938,-198,12/29/2013,29122013,,,
DDD,2013J,595940,-67,5/9/2014,952014,,,
DDD,2013J,595941,-34,6/11/2014,1162014,,,
DDD,2013J,595943,-198,12/29/2013,29122013,-101,4/5/2014,542014
DDD,2013J,595959,-38,6/7/2014,762014,-7,7/8/2014,872014
DDD,2013J,595963,-32,6/13/2014,1362014,,,
DDD,2013J,595977,-151,2/14/2014,1422014,,,
DDD,2013J,595978,-205,12/22/2013,22122013,,,
DDD,2013J,595986,-135,3/2/2014,232014,,,
DDD,2013J,595988,-38,6/7/2014,762014,,,
DDD,2013J,595990,-45,5/31/2014,3152014,,,
DDD,2013J,595992,-86,4/20/2014,2042014,,,
DDD,2013J,596002,-42,6/3/2014,362014,95,10/18/2014,18102014
DDD,2013J,596016,-95,4/11/2014,1142014,-80,4/26/2014,2642014
DDD,2013J,596017,-60,5/16/2014,1652014,40,8/24/2014,2482014
DDD,2013J,596027,-38,6/7/2014,762014,,,
DDD,2013J,596029,-20,6/25/2014,2562014,-14,7/1/2014,172014
DDD,2013J,596035,-143,2/22/2014,2222014,,,
DDD,2013J,596041,-137,2/28/2014,2822014,160,12/22/2014,22122014
DDD,2013J,596049,-58,5/18/2014,1852014,,,
DDD,2013J,596052,-202,12/25/2013,25122013,,,
DDD,2013J,596071,-53,5/23/2014,2352014,,,
DDD,2013J,596072,-32,6/13/2014,1362014,,,
DDD,2013J,596075,-192,1/4/2014,412014,,,
DDD,2013J,596089,-135,3/2/2014,232014,,,
DDD,2013J,596091,-99,4/7/2014,742014,,,
DDD,2013J,596093,-32,6/13/2014,1362014,,,
DDD,2013J,596095,-122,3/15/2014,1532014,,,
DDD,2013J,596100,-53,5/23/2014,2352014,-53,5/23/2014,2352014
DDD,2013J,596103,-49,5/27/2014,2752014,,,
DDD,2013J,596104,-39,6/6/2014,662014,160,12/22/2014,22122014
DDD,2013J,596107,-86,4/20/2014,2042014,,,
DDD,2013J,596108,-151,2/14/2014,1422014,52,9/5/2014,592014
DDD,2013J,596112,-169,1/27/2014,2712014,,,
DDD,2013J,596114,-45,5/31/2014,3152014,,,
DDD,2013J,596125,-60,5/16/2014,1652014,,,
DDD,2013J,596128,-32,6/13/2014,1362014,,,
DDD,2013J,596137,-58,5/18/2014,1852014,,,
DDD,2013J,596143,-49,5/27/2014,2752014,,,
DDD,2013J,596144,-141,2/24/2014,2422014,,,
DDD,2013J,596146,-39,6/6/2014,662014,213,2/13/2015,1322015
DDD,2013J,596147,-151,2/14/2014,1422014,-7,7/8/2014,872014
DDD,2013J,596151,-39,6/6/2014,662014,,,
DDD,2013J,596157,-49,5/27/2014,2752014,,,
DDD,2013J,596171,-36,6/9/2014,962014,-17,6/28/2014,2862014
DDD,2013J,596203,-39,6/6/2014,662014,152,12/14/2014,14122014
DDD,2013J,596204,-73,5/3/2014,352014,131,11/23/2014,23112014
DDD,2013J,596208,-36,6/9/2014,962014,163,12/25/2014,25122014
DDD,2013J,596214,-203,12/24/2013,24122013,,,
DDD,2013J,596221,-79,4/27/2014,2742014,83,10/6/2014,6102014
DDD,2013J,596231,-132,3/5/2014,532014,,,
DDD,2013J,596241,-29,6/16/2014,1662014,,,
DDD,2013J,596242,-29,6/16/2014,1662014,,,
DDD,2013J,596243,-81,4/25/2014,2542014,,,
DDD,2013J,596245,-202,12/25/2013,25122013,-4,7/11/2014,1172014
DDD,2013J,596253,-131,3/6/2014,632014,,,
DDD,2013J,596255,-39,6/6/2014,662014,165,12/27/2014,27122014
DDD,2013J,596266,-203,12/24/2013,24122013,-25,6/20/2014,2062014
DDD,2013J,596270,-148,2/17/2014,1722014,-7,7/8/2014,872014
DDD,2013J,596275,-186,1/10/2014,1012014,,,
DDD,2013J,596288,-43,6/2/2014,262014,,,
DDD,2013J,596292,-56,5/20/2014,2052014,,,
DDD,2013J,596296,-134,3/3/2014,332014,,,
DDD,2013J,596301,2,7/17/2014,1772014,,,
DDD,2013J,596305,-29,6/16/2014,1662014,16,7/31/2014,3172014
DDD,2013J,596306,-178,1/18/2014,1812014,,,
DDD,2013J,596307,-70,5/6/2014,652014,,,
DDD,2013J,596319,-37,6/8/2014,862014,,,
DDD,2013J,596321,-149,2/16/2014,1622014,,,
DDD,2013J,596322,-106,3/31/2014,3132014,,,
DDD,2013J,596326,-81,4/25/2014,2542014,-66,5/10/2014,1052014
DDD,2013J,596332,-202,12/25/2013,25122013,,,
DDD,2013J,596347,-58,5/18/2014,1852014,,,
DDD,2013J,596358,-36,6/9/2014,962014,,,
DDD,2013J,596359,-60,5/16/2014,1652014,,,
DDD,2013J,596360,-136,3/1/2014,132014,,,
DDD,2013J,596361,-66,5/10/2014,1052014,12,7/27/2014,2772014
DDD,2013J,596368,-81,4/25/2014,2542014,-52,5/24/2014,2452014
DDD,2013J,596369,-81,4/25/2014,2542014,,,
DDD,2013J,596372,-95,4/11/2014,1142014,,,
DDD,2013J,596376,-65,5/11/2014,1152014,,,
DDD,2013J,596382,-49,5/27/2014,2752014,208,2/8/2015,822015
DDD,2013J,596390,-176,1/20/2014,2012014,-71,5/5/2014,552014
DDD,2013J,596404,-26,6/19/2014,1962014,102,10/25/2014,25102014
DDD,2013J,596406,-29,6/16/2014,1662014,-12,7/3/2014,372014
DDD,2013J,596417,-36,6/9/2014,962014,,,
DDD,2013J,596420,-80,4/26/2014,2642014,,,
DDD,2013J,596423,-32,6/13/2014,1362014,23,8/7/2014,782014
DDD,2013J,596432,-29,6/16/2014,1662014,55,9/8/2014,892014
DDD,2013J,596439,-53,5/23/2014,2352014,,,
DDD,2013J,596441,-88,4/18/2014,1842014,,,
DDD,2013J,596451,-38,6/7/2014,762014,,,
DDD,2013J,596464,-29,6/16/2014,1662014,,,
DDD,2013J,596465,-49,5/27/2014,2752014,,,
DDD,2013J,596473,-100,4/6/2014,642014,,,
DDD,2013J,596480,-81,4/25/2014,2542014,,,
DDD,2013J,596482,-163,2/2/2014,222014,17,8/1/2014,182014
DDD,2013J,596490,-99,4/7/2014,742014,,,
DDD,2013J,596496,-43,6/2/2014,262014,150,12/12/2014,12122014
DDD,2013J,596513,-32,6/13/2014,1362014,124,11/16/2014,16112014
DDD,2013J,596521,-37,6/8/2014,862014,,,
DDD,2013J,596526,-39,6/6/2014,662014,,,
DDD,2013J,596527,-36,6/9/2014,962014,,,
DDD,2013J,596533,-38,6/7/2014,762014,,,
DDD,2013J,596535,-34,6/11/2014,1162014,72,9/25/2014,2592014
DDD,2013J,596542,-8,7/7/2014,772014,,,
DDD,2013J,596570,-178,1/18/2014,1812014,,,
DDD,2013J,596583,-37,6/8/2014,862014,,,
DDD,2013J,596588,-156,2/9/2014,922014,,,
DDD,2013J,596589,-38,6/7/2014,762014,161,12/23/2014,23122014
DDD,2013J,596593,-32,6/13/2014,1362014,,,
DDD,2013J,596596,-67,5/9/2014,952014,,,
DDD,2013J,596601,-38,6/7/2014,762014,,,
DDD,2013J,596602,-38,6/7/2014,762014,,,
DDD,2013J,596614,-45,5/31/2014,3152014,,,
DDD,2013J,596618,-37,6/8/2014,862014,,,
DDD,2013J,596620,-137,2/28/2014,2822014,,,
DDD,2013J,596624,-22,6/23/2014,2362014,,,
DDD,2013J,596629,-35,6/10/2014,1062014,,,
DDD,2013J,596636,-116,3/21/2014,2132014,,,
DDD,2013J,596637,-72,5/4/2014,452014,,,
DDD,2013J,596641,-202,12/25/2013,25122013,163,12/25/2014,25122014
DDD,2013J,596646,-88,4/18/2014,1842014,,,
DDD,2013J,596663,-109,3/28/2014,2832014,206,2/6/2015,622015
DDD,2013J,596676,-156,2/9/2014,922014,,,
DDD,2013J,596677,-198,12/29/2013,29122013,,,
DDD,2013J,596687,-192,1/4/2014,412014,-114,3/23/2014,2332014
DDD,2013J,596691,-42,6/3/2014,362014,122,11/14/2014,14112014
DDD,2013J,596693,-203,12/24/2013,24122013,-7,7/8/2014,872014
DDD,2013J,596694,-58,5/18/2014,1852014,,,
DDD,2013J,596697,-151,2/14/2014,1422014,212,2/12/2015,1222015
DDD,2013J,596699,-203,12/24/2013,24122013,-53,5/23/2014,2352014
DDD,2013J,596711,-38,6/7/2014,762014,23,8/7/2014,782014
DDD,2013J,596728,-145,2/20/2014,2022014,128,11/20/2014,20112014
DDD,2013J,596731,-151,2/14/2014,1422014,,,
DDD,2013J,596739,-109,3/28/2014,2832014,-39,6/6/2014,662014
DDD,2013J,596744,-156,2/9/2014,922014,48,9/1/2014,192014
DDD,2013J,596751,-103,4/3/2014,342014,,,
DDD,2013J,596754,-192,1/4/2014,412014,-7,7/8/2014,872014
DDD,2013J,596756,-25,6/20/2014,2062014,,,
DDD,2013J,596758,-24,6/21/2014,2162014,139,12/1/2014,1122014
DDD,2013J,596759,-26,6/19/2014,1962014,,,
DDD,2013J,596774,-65,5/11/2014,1152014,,,
DDD,2013J,596789,-38,6/7/2014,762014,96,10/19/2014,19102014
DDD,2013J,596801,-37,6/8/2014,862014,,,
DDD,2013J,596805,-101,4/5/2014,542014,223,2/23/2015,2322015
DDD,2013J,596812,-121,3/16/2014,1632014,,,
DDD,2013J,596814,-38,6/7/2014,762014,,,
DDD,2013J,596819,-130,3/7/2014,732014,44,8/28/2014,2882014
DDD,2013J,596820,-95,4/11/2014,1142014,,,
DDD,2013J,596824,-74,5/2/2014,252014,,,
DDD,2013J,596828,-88,4/18/2014,1842014,,,
DDD,2013J,596829,-151,2/14/2014,1422014,,,
DDD,2013J,596845,-106,3/31/2014,3132014,,,
DDD,2013J,596846,-29,6/16/2014,1662014,,,
DDD,2013J,596847,-81,4/25/2014,2542014,-74,5/2/2014,252014
DDD,2013J,596849,-95,4/11/2014,1142014,223,2/23/2015,2322015
DDD,2013J,596855,-156,2/9/2014,922014,,,
DDD,2013J,596858,-124,3/13/2014,1332014,,,
DDD,2013J,596860,-198,12/29/2013,29122013,-15,6/30/2014,3062014
DDD,2013J,596892,-145,2/20/2014,2022014,165,12/27/2014,27122014
